Episode ID,Episode Short Name,Clinical Chapter,Trigger Code Raw,Trigger Code,Code System (PACES),Match Score,NHSN Category,Long Description,Code Status,Has NHSN Long Description,CPT Codes,Procedure Code Descriptions
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63101-63199,63103,CPT,1.0,LAM,"Vertebral corpectomy (vertebral body resection), partial or complete, lateral extracavitary approach with decompression of spinal cord and/or nerve root(s) (eg, for tumor or retropulsed bone fragments); thoracic or lumbar, each No changeitional segment (List separately in No changeition to code for primary procedure)",No change,True,63103,"Vertebral corpectomy (vertebral body resection), partial or complete, lateral extracavitary approach with decompression of spinal cord and/or nerve root(s) (eg, for tumor or retropulsed bone fragments); thoracic or lumbar, each No changeitional segment (List separately in No changeition to code for primary procedure)"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63101-63199,63170,CPT,1.0,LAM,"Laminectomy with myelotomy (eg, Bischof or DREZ type), cervical, thoracic, or thoracolumbar",No change,True,63170,"Laminectomy with myelotomy (eg, Bischof or DREZ type), cervical, thoracic, or thoracolumbar"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63101-63199,63172,CPT,1.0,LAM,Laminectomy with drainage of intramedullary cyst/syrinx; to subarachnoid space,No change,True,63172,Laminectomy with drainage of intramedullary cyst/syrinx; to subarachnoid space
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63101-63199,63173,CPT,1.0,LAM,Laminectomy with drainage of intramedullary cyst/syrinx; to peritoneal or pleural space,No change,True,63173,Laminectomy with drainage of intramedullary cyst/syrinx; to peritoneal or pleural space
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63101-63199,63180,CPT,1.0,LAM,"Laminectomy and section of dentate ligaments, with or without dural graft, cervical; 1 or 2 segments",No change,True,63180,"Laminectomy and section of dentate ligaments, with or without dural graft, cervical; 1 or 2 segments"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63101-63199,63182,CPT,1.0,LAM,"Laminectomy and section of dentate ligaments, with or without dural graft, cervical; more than 2 segments",No change,True,63182,"Laminectomy and section of dentate ligaments, with or without dural graft, cervical; more than 2 segments"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63101-63199,63185,CPT,1.0,LAM,Laminectomy with rhizotomy; 1 or 2 segments,No change,True,63185,Laminectomy with rhizotomy; 1 or 2 segments
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63101-63199,63190,CPT,1.0,LAM,Laminectomy with rhizotomy; more than 2 segments,No change,True,63190,Laminectomy with rhizotomy; more than 2 segments
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63101-63199,63191,CPT,1.0,LAM,Laminectomy with section of spinal accessory nerve,No change,True,63191,Laminectomy with section of spinal accessory nerve
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63101-63199,63197,CPT,1.0,LAM,"Laminectomy with cordotomy, with section of both spinothalamic tracts, 1 stage; thoracic",No change,True,63197,"Laminectomy with cordotomy, with section of both spinothalamic tracts, 1 stage; thoracic"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63200,CPT,1.0,LAM,"Laminectomy, with release of tethered spinal cord, lumbar",No change,True,63200,"Laminectomy, with release of tethered spinal cord, lumbar"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63250,CPT,1.0,LAM,Laminectomy for excision or occlusion of arteriovenous malformation of spinal cord; cervical,No change,True,63250,Laminectomy for excision or occlusion of arteriovenous malformation of spinal cord; cervical
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63251,CPT,1.0,LAM,Laminectomy for excision or occlusion of arteriovenous malformation of spinal cord; thoracic,No change,True,63251,Laminectomy for excision or occlusion of arteriovenous malformation of spinal cord; thoracic
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63252,CPT,1.0,LAM,Laminectomy for excision or occlusion of arteriovenous malformation of spinal cord; thoracolumbar,No change,True,63252,Laminectomy for excision or occlusion of arteriovenous malformation of spinal cord; thoracolumbar
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63265,CPT,1.0,LAM,"Laminectomy for excision or evacuation of intraspinal lesion other than neoplasm, extradural; cervical",No change,True,63265,"Laminectomy for excision or evacuation of intraspinal lesion other than neoplasm, extradural; cervical"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63266,CPT,1.0,LAM,"Laminectomy for excision or evacuation of intraspinal lesion other than neoplasm, extradural; thoracic",No change,True,63266,"Laminectomy for excision or evacuation of intraspinal lesion other than neoplasm, extradural; thoracic"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63267,CPT,1.0,LAM,"Laminectomy for excision or evacuation of intraspinal lesion other than neoplasm, extradural; lumbar",No change,True,63267,"Laminectomy for excision or evacuation of intraspinal lesion other than neoplasm, extradural; lumbar"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63268,CPT,1.0,LAM,"Laminectomy for excision or evacuation of intraspinal lesion other than neoplasm, extradural; sacral",No change,True,63268,"Laminectomy for excision or evacuation of intraspinal lesion other than neoplasm, extradural; sacral"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63270,CPT,1.0,LAM,"Laminectomy for excision of intraspinal lesion other than neoplasm, intradural; cervical",No change,True,63270,"Laminectomy for excision of intraspinal lesion other than neoplasm, intradural; cervical"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63271,CPT,1.0,LAM,"Laminectomy for excision of intraspinal lesion other than neoplasm, intradural; thoracic",No change,True,63271,"Laminectomy for excision of intraspinal lesion other than neoplasm, intradural; thoracic"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63272,CPT,1.0,LAM,"Laminectomy for excision of intraspinal lesion other than neoplasm, intradural; lumbar",No change,True,63272,"Laminectomy for excision of intraspinal lesion other than neoplasm, intradural; lumbar"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63273,CPT,1.0,LAM,"Laminectomy for excision of intraspinal lesion other than neoplasm, intradural; sacral",No change,True,63273,"Laminectomy for excision of intraspinal lesion other than neoplasm, intradural; sacral"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63275,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; extradural, cervical",No change,True,63275,"Laminectomy for biopsy/excision of intraspinal neoplasm; extradural, cervical"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63276,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; extradural, thoracic",No change,True,63276,"Laminectomy for biopsy/excision of intraspinal neoplasm; extradural, thoracic"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63277,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; extradural, lumbar",No change,True,63277,"Laminectomy for biopsy/excision of intraspinal neoplasm; extradural, lumbar"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63278,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; extradural, sacral",No change,True,63278,"Laminectomy for biopsy/excision of intraspinal neoplasm; extradural, sacral"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63280,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, extramedullary, cervical",No change,True,63280,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, extramedullary, cervical"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63281,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, extramedullary, thoracic",No change,True,63281,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, extramedullary, thoracic"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63282,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, extramedullary, lumbar",No change,True,63282,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, extramedullary, lumbar"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63283,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, sacral",No change,True,63283,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, sacral"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63285,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, intramedullary, cervical",No change,True,63285,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, intramedullary, cervical"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63286,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, intramedullary, thoracic",No change,True,63286,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, intramedullary, thoracic"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63287,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, intramedullary, thoracolumbar",No change,True,63287,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, intramedullary, thoracolumbar"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63200-63295,63290,CPT,1.0,LAM,"Laminectomy for biopsy/excision of intraspinal neoplasm; combined extradural-intradural lesion, any level",No change,True,63290,"Laminectomy for biopsy/excision of intraspinal neoplasm; combined extradural-intradural lesion, any level"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63303,63303,CPT,1.0,,"Vertebral corpectomy, thoracic, lateral extracavitary approach with decompression of spinal cord, each additional segment",No change,True,63303,"Vertebral corpectomy, thoracic, lateral extracavitary approach with decompression of spinal cord, each additional segment"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63307,63307,CPT,1.0,,"Vertebral corpectomy, thoracic, with decompression of spinal cord, lateral extracavitary, each additional segment",No change,True,63307,"Vertebral corpectomy, thoracic, with decompression of spinal cord, lateral extracavitary, each additional segment"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63600-63655,63600,CPT,1.0,,"Creation of lesion of spinal cord by stereotactic method, percutaneous",No change,True,63600,"Creation of lesion of spinal cord by stereotactic method, percutaneous"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63600-63655,63610,CPT,1.0,,"Stereotactic stimulation of spinal cord, percutaneous, separate procedure",No change,True,63610,"Stereotactic stimulation of spinal cord, percutaneous, separate procedure"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63600-63655,63615,CPT,1.0,,"Stereotactic biopsy of spinal cord, percutaneous, separate procedure",No change,True,63615,"Stereotactic biopsy of spinal cord, percutaneous, separate procedure"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63600-63655,63620,CPT,1.0,,"Stereotactic radiosurgery, 1 spinal lesion",No change,True,63620,"Stereotactic radiosurgery, 1 spinal lesion"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63600-63655,63621,CPT,1.0,,"Stereotactic radiosurgery, each additional spinal lesion",No change,True,63621,"Stereotactic radiosurgery, each additional spinal lesion"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63600-63655,63650,CPT,1.0,,Percutaneous implantation of neurostimulator electrode array in epidural space,No change,True,63650,Percutaneous implantation of neurostimulator electrode array in epidural space
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63600-63655,63655,CPT,1.0,,Laminectomy for implantation of neurostimulator electrode plate/paddle in epidural space,No change,True,63655,Laminectomy for implantation of neurostimulator electrode plate/paddle in epidural space
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,63740-63746,63740,CPT,1.0,LAM,"Creation of shunt, lumbar, subarachnoid-peritoneal, -pleural, or other; including laminectomy",No change,True,63740,"Creation of shunt, lumbar, subarachnoid-peritoneal, -pleural, or other; including laminectomy"
TP1696,Lumbar and sacral spine surgery OTHER,Musculoskeletal System & Connective Tissue,64493,64493,CPT,1.0,,"Injection of diagnostic or therapeutic agent, paravertebral facet joint, lumbar or sacral, single level",No change,True,64493,"Injection of diagnostic or therapeutic agent, paravertebral facet joint, lumbar or sacral, single level"
TP1796,Carotid Revascularization,Nervous System,35301-35390,35301,CPT,1.0,CEA,"Thromboendarterectomy, including patch graft, if performed; carotid, vertebral, subclavian, by neck incision",No change,True,35301,"Thromboendarterectomy, including patch graft, if performed; carotid, vertebral, subclavian, by neck incision"
TP1796,Carotid Revascularization,Nervous System,35301-35390,35390,CPT,1.0,CEA,"Reoperation, carotid, thromboendarterectomy, more than 1 month after original operation (List separately in No changeition to code for primary procedure)",No change,True,35390,"Reoperation, carotid, thromboendarterectomy, more than 1 month after original operation (List separately in No changeition to code for primary procedure)"
TP1796,Carotid Revascularization,Nervous System,37215-37216,37215,CPT,1.0,,"Transcatheter placement of intravascular stent in cervical carotid artery, percutaneous, with distal embolic protection",No change,True,37215,"Transcatheter placement of intravascular stent in cervical carotid artery, percutaneous, with distal embolic protection"
TP1796,Carotid Revascularization,Nervous System,37215-37216,37216,CPT,1.0,,"Transcatheter placement of intravascular stent in cervical carotid artery, percutaneous, without distal embolic protection",No change,True,37216,"Transcatheter placement of intravascular stent in cervical carotid artery, percutaneous, without distal embolic protection"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50551,CPT,1.0,,"Renal endoscopy through established nephrostomy or pyelostomy, with or without irrigation or instillation",No change,True,50551,"Renal endoscopy through established nephrostomy or pyelostomy, with or without irrigation or instillation"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50553,CPT,1.0,,Renal endoscopy with ureteral catheterization,No change,True,50553,Renal endoscopy with ureteral catheterization
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50555,CPT,1.0,,Renal endoscopy with biopsy,No change,True,50555,Renal endoscopy with biopsy
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50557,CPT,1.0,,Renal endoscopy with fulguration or incision of lesion,No change,True,50557,Renal endoscopy with fulguration or incision of lesion
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50561,CPT,1.0,,Renal endoscopy with removal of foreign body or calculus,No change,True,50561,Renal endoscopy with removal of foreign body or calculus
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50562,CPT,1.0,,Renal endoscopy with resection of tumor,No change,True,50562,Renal endoscopy with resection of tumor
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50570,CPT,1.0,,"Renal endoscopy through nephrotomy or pyelotomy, with or without irrigation",No change,True,50570,"Renal endoscopy through nephrotomy or pyelotomy, with or without irrigation"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50572,CPT,1.0,,Renal endoscopy through nephrotomy with ureteral catheterization,No change,True,50572,Renal endoscopy through nephrotomy with ureteral catheterization
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50574,CPT,1.0,,Renal endoscopy through nephrotomy with biopsy,No change,True,50574,Renal endoscopy through nephrotomy with biopsy
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50575,CPT,1.0,,Renal endoscopy through nephrotomy with fulguration or incision with stent placement,No change,True,50575,Renal endoscopy through nephrotomy with fulguration or incision with stent placement
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50576,CPT,1.0,,Renal endoscopy through nephrotomy with fulguration or incision,No change,True,50576,Renal endoscopy through nephrotomy with fulguration or incision
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50551-50580,50580,CPT,1.0,,Renal endoscopy through nephrotomy with removal of foreign body or calculus,No change,True,50580,Renal endoscopy through nephrotomy with removal of foreign body or calculus
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50951-50980,50951,CPT,1.0,,"Ureteral endoscopy through established ureterostomy, diagnostic",No change,True,50951,"Ureteral endoscopy through established ureterostomy, diagnostic"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50951-50980,50953,CPT,1.0,,Ureteral endoscopy with ureteral catheterization,No change,True,50953,Ureteral endoscopy with ureteral catheterization
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50951-50980,50955,CPT,1.0,,Ureteral endoscopy with biopsy,No change,True,50955,Ureteral endoscopy with biopsy
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50951-50980,50957,CPT,1.0,,Ureteral endoscopy with fulguration or incision,No change,True,50957,Ureteral endoscopy with fulguration or incision
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50951-50980,50961,CPT,1.0,,Ureteral endoscopy with removal of foreign body or calculus,No change,True,50961,Ureteral endoscopy with removal of foreign body or calculus
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50951-50980,50970,CPT,1.0,,"Ureteral endoscopy through ureterotomy, diagnostic",No change,True,50970,"Ureteral endoscopy through ureterotomy, diagnostic"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50951-50980,50972,CPT,1.0,,Ureteral endoscopy through ureterotomy with catheterization,No change,True,50972,Ureteral endoscopy through ureterotomy with catheterization
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50951-50980,50974,CPT,1.0,,Ureteral endoscopy through ureterotomy with biopsy,No change,True,50974,Ureteral endoscopy through ureterotomy with biopsy
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50951-50980,50976,CPT,1.0,,Ureteral endoscopy through ureterotomy with fulguration or incision,No change,True,50976,Ureteral endoscopy through ureterotomy with fulguration or incision
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,50951-50980,50980,CPT,1.0,,Ureteral endoscopy through ureterotomy with removal of foreign body or calculus,No change,True,50980,Ureteral endoscopy through ureterotomy with removal of foreign body or calculus
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,51700,51700,CPT,1.0,,"Bladder irrigation, simple, lavage, or instillation",No change,True,51700,"Bladder irrigation, simple, lavage, or instillation"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52000-52010,52000,CPT,1.0,,Cystourethroscopy (separate procedure),No change,True,52000,Cystourethroscopy (separate procedure)
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52000-52010,52001,CPT,1.0,,Cystourethroscopy with irrigation and evacuation of clots,No change,True,52001,Cystourethroscopy with irrigation and evacuation of clots
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52000-52010,52005,CPT,1.0,,Cystourethroscopy with ureteral catheterization,No change,True,52005,Cystourethroscopy with ureteral catheterization
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52000-52010,52007,CPT,1.0,,Cystourethroscopy with brush biopsy of ureter or renal pelvis,No change,True,52007,Cystourethroscopy with brush biopsy of ureter or renal pelvis
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52000-52010,52010,CPT,1.0,,Cystourethroscopy with ejaculatory duct catheterization,No change,True,52010,Cystourethroscopy with ejaculatory duct catheterization
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52204,CPT,1.0,,Cystourethroscopy with biopsy,No change,True,52204,Cystourethroscopy with biopsy
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52214,CPT,1.0,,"Cystourethroscopy with fulguration of trigone, bladder neck, prostatic fossa or urethra",No change,True,52214,"Cystourethroscopy with fulguration of trigone, bladder neck, prostatic fossa or urethra"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52224,CPT,1.0,,Cystourethroscopy with fulguration or treatment of minor (less than 0.5 cm) lesion,No change,True,52224,Cystourethroscopy with fulguration or treatment of minor (less than 0.5 cm) lesion
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52234,CPT,1.0,,Cystourethroscopy with fulguration or treatment of medium (0.5 to 2.0 cm) bladder tumor,No change,True,52234,Cystourethroscopy with fulguration or treatment of medium (0.5 to 2.0 cm) bladder tumor
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52235,CPT,1.0,,Cystourethroscopy with fulguration or treatment of medium bladder tumor with treatment of additional minor tumors,No change,True,52235,Cystourethroscopy with fulguration or treatment of medium bladder tumor with treatment of additional minor tumors
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52240,CPT,1.0,,Cystourethroscopy with fulguration or treatment of large (over 2.0 cm) bladder tumor,No change,True,52240,Cystourethroscopy with fulguration or treatment of large (over 2.0 cm) bladder tumor
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52250,CPT,1.0,,Cystourethroscopy with insertion of radioactive substance,No change,True,52250,Cystourethroscopy with insertion of radioactive substance
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52260,CPT,1.0,,Cystourethroscopy with dilation of bladder for interstitial cystitis,No change,True,52260,Cystourethroscopy with dilation of bladder for interstitial cystitis
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52265,CPT,1.0,,Cystourethroscopy with dilation and internal urethrotomy for female urethral stricture,No change,True,52265,Cystourethroscopy with dilation and internal urethrotomy for female urethral stricture
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52270,CPT,1.0,,Cystourethroscopy with internal urethrotomy for female,No change,True,52270,Cystourethroscopy with internal urethrotomy for female
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52275,CPT,1.0,,Cystourethroscopy with internal urethrotomy for male,No change,True,52275,Cystourethroscopy with internal urethrotomy for male
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52276,CPT,1.0,,Cystourethroscopy with direct vision internal urethrotomy,No change,True,52276,Cystourethroscopy with direct vision internal urethrotomy
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52277,CPT,1.0,,Cystourethroscopy with resection of external sphincter,No change,True,52277,Cystourethroscopy with resection of external sphincter
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52281,CPT,1.0,,Cystourethroscopy with calibration or dilation of urethral stricture with or without meatotomy,No change,True,52281,Cystourethroscopy with calibration or dilation of urethral stricture with or without meatotomy
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52282,CPT,1.0,,Cystourethroscopy with insertion of permanent urethral stent,No change,True,52282,Cystourethroscopy with insertion of permanent urethral stent
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52283,CPT,1.0,,Cystourethroscopy with steroid injection into stricture,No change,True,52283,Cystourethroscopy with steroid injection into stricture
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52285,CPT,1.0,,Cystourethroscopy for treatment of female urethral syndrome with dilation or internal urethrotomy,No change,True,52285,Cystourethroscopy for treatment of female urethral syndrome with dilation or internal urethrotomy
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52287,CPT,1.0,,Cystourethroscopy with injection for chemodenervation of bladder,No change,True,52287,Cystourethroscopy with injection for chemodenervation of bladder
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52204-52290,52290,CPT,1.0,,Cystourethroscopy with ureteral meatotomy,No change,True,52290,Cystourethroscopy with ureteral meatotomy
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52300,CPT,1.0,,Cystourethroscopy with resection or fulguration of orthotopic ureterocele,No change,True,52300,Cystourethroscopy with resection or fulguration of orthotopic ureterocele
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52301,CPT,1.0,,Cystourethroscopy with resection or fulguration of ectopic ureterocele,No change,True,52301,Cystourethroscopy with resection or fulguration of ectopic ureterocele
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52305,CPT,1.0,,Cystourethroscopy with incision or resection of orifice of bladder diverticulum,No change,True,52305,Cystourethroscopy with incision or resection of orifice of bladder diverticulum
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52310,CPT,1.0,,"Cystourethroscopy with removal of foreign body, calculus, or ureteral stent from urethra or bladder",No change,True,52310,"Cystourethroscopy with removal of foreign body, calculus, or ureteral stent from urethra or bladder"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52315,CPT,1.0,,"Cystourethroscopy with removal of foreign body, calculus, or ureteral stent requiring large cystotomy",No change,True,52315,"Cystourethroscopy with removal of foreign body, calculus, or ureteral stent requiring large cystotomy"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52317,CPT,1.0,,"Litholapaxy of bladder calculus, simple, small (less than 2.5 cm)",No change,True,52317,"Litholapaxy of bladder calculus, simple, small (less than 2.5 cm)"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52318,CPT,1.0,,"Litholapaxy of bladder calculus, complicated or large (over 2.5 cm)",No change,True,52318,"Litholapaxy of bladder calculus, complicated or large (over 2.5 cm)"
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52320,CPT,1.0,,Cystourethroscopy with removal of ureteral calculus,No change,True,52320,Cystourethroscopy with removal of ureteral calculus
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52325,CPT,1.0,,Cystourethroscopy with fragmentation of ureteral calculus,No change,True,52325,Cystourethroscopy with fragmentation of ureteral calculus
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52327,CPT,1.0,,Cystourethroscopy with subureteric injection of implant material,No change,True,52327,Cystourethroscopy with subureteric injection of implant material
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52330,CPT,1.0,,Cystourethroscopy with manipulation of ureteral calculus without removal,No change,True,52330,Cystourethroscopy with manipulation of ureteral calculus without removal
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52332,CPT,1.0,,Cystourethroscopy with insertion of indwelling ureteral stent,No change,True,52332,Cystourethroscopy with insertion of indwelling ureteral stent
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52334,CPT,1.0,,Cystourethroscopy with insertion of ureteral guide wire through kidney to establish nephrostomy access,No change,True,52334,Cystourethroscopy with insertion of ureteral guide wire through kidney to establish nephrostomy access
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52341,CPT,1.0,,Cystourethroscopy with treatment of ureteral stricture by balloon dilation,No change,True,52341,Cystourethroscopy with treatment of ureteral stricture by balloon dilation
TP1838,Urinary endoscopy,Kidney and Urinary Tract Disease,52300-52356,52342,CPT,1.0,,Cystourethroscopy with treatment of ureteropelvic junction stricture by balloon dilation,No change,True,52342,Cystourethroscopy with treatment of ureteropelvic junction stricture by balloon dilation
